path,category,title,use,inspection,sections
deployment/evidence/CC-58-service-faults.json,Review or evidence,CC-58-service-faults,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, schemaVersion, phase, harnessRevision, harnessWorkingTree, command, environment, installedWorkflows, workerCredentials, recipientAccessChecks, credentialKeyProjection, durationScope, faults, sourceRevision, images, recordedAt, durationMs, hosts, commands, apiReplicaCount, sessionChecks, restartRecoveries, providerConnections, qualificationSourceState, bundleManifestSha256, originalRenderPreserved, application, limits, ownedResourcesRemoved, provenance"
deployment/evidence/CC-59-installation-failure-1.json,Review or evidence,CC-59-installation-failure-1,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, status, stage, failureStages, durationMs, error, provenance, disposition"
deployment/evidence/CC-59-installation-failure-2.json,Review or evidence,CC-59-installation-failure-2,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, status, stage, failureStages, failureLocations, durationMs, error, provenance, disposition"
deployment/evidence/CC-59-installation-failure-3.json,Review or evidence,CC-59-installation-failure-3,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, status, stage, failureStages, failureLocations, durationMs, error, provenance, disposition"
deployment/evidence/CC-59-installation.json,Review or evidence,CC-59-installation,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, status, recordedAt, durationScope, application, installedWorkflows, recipientAccessChecks, workerCredentials, networkPolicyEvidence, credentialKeyProjection, nodes, apiReplicas, workerRescheduled, installer, replicaObservations, limits, durationMs, ownedClusterRemoved, provenance"
deployment/evidence/CC-59-network-policy.json,Review or evidence,CC-59-network-policy,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, durationScope, status, durationMs, originalPolicies, controls, observations, convergenceBoundMs, socketTimeoutMs, nodes, cni, limits, provenance"
deployment/evidence/CC-59-profile-evidence.json,Review or evidence,CC-59-profile-evidence,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, status, recordedAt, reports, supplementalReports, remaining, limits"
deployment/evidence/CC-59-resume.json,Review or evidence,CC-59-resume,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, phase, profile, sourceRevision, images, bundleManifestSha256, harnessRevision, harnessWorkingTree, command, environment, status, recordedAt, durationScope, application, installedWorkflows, recipientAccessChecks, workerCredentials, networkPolicyEvidence, credentialKeyProjection, nodes, apiReplicas, workerRescheduled, installer, replicaObservations, limits, durationMs, ownedClusterRemoved, reportKind, provenance"
deployment/evidence/CC-6-secret-policy-images.json,Review or evidence,CC-6-secret-policy-images,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, platform, images, baseGitRevision, sourceState, publication, qualifiesRelease, change"
deployment/evidence/CC-6.md,Review or evidence,CC-6 image build evidence,Dated observations; not current execution,Structure and source/status scan,Result; Scoped changes; Build inputs and architectures; Candidate image evidence; Runtime evidence; Nx verification; UI contract handoff; Remaining acceptance blockers; PostgreSQL secret policy rebuild
deployment/evidence/CC-60-review-a043ef1/all-docker-profile.json,Review or evidence,all-docker-profile,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, phase, command, environment, recordedAt, durationMs, images, sourceRevision, harnessRevision, harnessWorkingTree, imageBuildId, workingTree, imageMirrors, installer, browser, readinessChecks, sessionSurvivedRestart, apiReplicaCount, replicaObservations, navigationRecovery, logoutRejectedAcrossReplicas, limits"
deployment/evidence/CC-60-review-a043ef1/bundle-qualification.json,Review or evidence,bundle-qualification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, purpose, phase, profile, sourceRevision, images, bundleManifestSha256, checks, command, environment, durationMs, durationScope, qualificationDurations, reports, limits"
deployment/evidence/CC-60-review-a043ef1/phase3-workflows.json,Review or evidence,phase3-workflows,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, recordedAt, phase, profile, sourceRevision, harnessRevision, harnessWorkingTree, images, installer, command, environment, status, durationMs, checks, observations, limits, durationScope"
deployment/evidence/CC-60-review-a043ef1/release-verification.json,Review or evidence,release-verification,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, purpose, observedAt, sourceRevision, release, releaseUrl, runUrl, images, reports, independentVerification, limits"
deployment/evidence/CC-61-client-integration.json,Review or evidence,CC-61-client-integration,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, recordedAt, applicationSource, command, environment, durationMs, testCorrections, authorization, accessibility, redaction, reportHashes, limits"
deployment/evidence/CC-61-native-screen-reader.json,Review or evidence,CC-61-native-screen-reader,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: recordedAt, status, readerVersion, checks, saveReceiptAnnouncement, settingsAnnouncement, utteranceCount, readerConfiguration, limits, schemaVersion, applicationSource, publishedSourceWithSameFrontend, command, probeSha256, rawReportSha256, rawReaderLogSha256, rules, diagnosis"
deployment/evidence/CC-61-rendered-contrast.json,Review or evidence,CC-61-rendered-contrast,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, observedAt, environment, applicationSource, publishedSourceWithSameFrontend, command, scriptSha256, rawReportSha256, method, checks, limits"
deployment/evidence/CC-7-secret-policy-result.json,Review or evidence,CC-7-secret-policy-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: qualification, results, externalDistrictHost, nativeBackupRestore, sourceState, localAdministratorBoundary"
deployment/evidence/CC-7.md,Review or evidence,CC-7 PostgreSQL qualification,Dated observations; not current execution,Structure and source/status scan,"Closeout assessment, 2026-09-09; Historical component evidence; Consistent PostgreSQL secret-file policy"
deployment/evidence/CC-8.md,Review or evidence,CC-8 evidence,Dated observations; not current execution,Structure and source/status scan,"Closeout assessment, 2026-09-09; Historical component evidence"
deployment/evidence/CC-9.md,Review or evidence,CC-9 local artifact storage,Dated observations; not current execution,Structure and source/status scan,
deployment/evidence/operator-walkthrough-template.md,Review or evidence,Operator walkthrough record template for CC-20,Dated observations; not current execution,Structure and source/status scan,Record rules; Candidate handoff; Shared walkthrough sequence; Record: all-Docker; Walkthrough metadata; Operation evidence; Findings and handoff; Record: hybrid; Walkthrough metadata; Operation evidence; Findings and handoff; Record: Kubernetes; Walkthrough metadata; Operation evidence; Findings and handoff
deployment/evidence/phase-1-local-validation.md,Review or evidence,Phase 1 local validation,Dated observations; not current execution,Structure and source/status scan,Automated checks; Runtime evidence; Remaining acceptance
deployment/evidence/phase-2-published-0185173/artifact-provenance.json,Review or evidence,artifact-provenance,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: sourceRevision, workflowUrl, originalArtifactFiles, repositoryCopyPolicy, acceptedRelease"
